img_name,img_path,annotations
000000036494,data/coco2017/subset/000000036494.jpg,"[{'class_id': 44, 'bbox_x': 387.95, 'bbox_y': 345.38, 'bbox_w': 7.48, 'bbox_h': 22.82, 'class_label': None}, {'class_id': 44, 'bbox_x': 290.22, 'bbox_y': 287.46, 'bbox_w': 4.93, 'bbox_h': 13.9, 'class_label': None}, {'class_id': 44, 'bbox_x': 199.04, 'bbox_y': 199.6, 'bbox_w': 3.95, 'bbox_h': 9.13, 'class_label': None}, {'class_id': 85, 'bbox_x': 389.14, 'bbox_y': 38.85, 'bbox_w': 178.47, 'bbox_h': 212.61, 'class_label': 'vase'}, {'class_id': 67, 'bbox_x': 287.96, 'bbox_y': 356.36, 'bbox_w': 122.39, 'bbox_h': 60.56, 'class_label': None}, {'class_id': 1, 'bbox_x': 106.79, 'bbox_y': 220.36, 'bbox_w': 36.52, 'bbox_h': 61.03, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 178.88, 'bbox_y': 266.03, 'bbox_w': 39.42, 'bbox_h': 122.83, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 374.48, 'bbox_y': 291.93, 'bbox_w': 45.85, 'bbox_h': 64.95, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 245.57, 'bbox_y': 255.01, 'bbox_w': 42.91, 'bbox_h': 93.13, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 569.99, 'bbox_y': 283.23, 'bbox_w': 42.0, 'bbox_h': 47.06, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 605.67, 'bbox_y': 276.63, 'bbox_w': 21.88, 'bbox_h': 34.78, 'class_label': 'bicycle'}, {'class_id': 51, 'bbox_x': 117.63, 'bbox_y': 279.85, 'bbox_w': 25.71, 'bbox_h': 18.47, 'class_label': 'banana'}, {'class_id': 67, 'bbox_x': 287.33, 'bbox_y': 297.01, 'bbox_w': 14.97, 'bbox_h': 15.23, 'class_label': None}, {'class_id': 67, 'bbox_x': 469.27, 'bbox_y': 282.94, 'bbox_w': 37.24, 'bbox_h': 13.03, 'class_label': None}, {'class_id': 67, 'bbox_x': 277.52, 'bbox_y': 271.89, 'bbox_w': 24.7, 'bbox_h': 7.63, 'class_label': None}, {'class_id': 67, 'bbox_x': 69.24, 'bbox_y': 338.95, 'bbox_w': 40.81, 'bbox_h': 30.78, 'class_label': None}, {'class_id': 67, 'bbox_x': 533.51, 'bbox_y': 317.45, 'bbox_w': 64.31, 'bbox_h': 23.0, 'class_label': None}, {'class_id': 67, 'bbox_x': 461.36, 'bbox_y': 260.3, 'bbox_w': 35.65, 'bbox_h': 16.19, 'class_label': None}, {'class_id': 67, 'bbox_x': 407.19, 'bbox_y': 342.12, 'bbox_w': 60.31, 'bbox_h': 18.81, 'class_label': None}, {'class_id': 67, 'bbox_x': 366.7, 'bbox_y': 254.18, 'bbox_w': 22.39, 'bbox_h': 4.46, 'class_label': None}, {'class_id': 67, 'bbox_x': 359.29, 'bbox_y': 281.01, 'bbox_w': 52.21, 'bbox_h': 18.28, 'class_label': None}, {'class_id': 67, 'bbox_x': 200.04, 'bbox_y': 251.77, 'bbox_w': 8.84, 'bbox_h': 9.22, 'class_label': None}, {'class_id': 86, 'bbox_x': 350.24, 'bbox_y': 212.48, 'bbox_w': 7.96, 'bbox_h': 20.66, 'class_label': 'scissors'}, {'class_id': 1, 'bbox_x': 404.05, 'bbox_y': 324.97, 'bbox_w': 53.87, 'bbox_h': 97.95, 'class_label': 'bicycle'}, {'class_id': 47, 'bbox_x': 286.93, 'bbox_y': 270.7, 'bbox_w': 4.76, 'bbox_h': 6.47, 'class_label': 'fork'}, {'class_id': 51, 'bbox_x': 307.14, 'bbox_y': 368.9, 'bbox_w': 23.91, 'bbox_h': 12.66, 'class_label': 'banana'}, {'class_id': 62, 'bbox_x': 415.44, 'bbox_y': 376.61, 'bbox_w': 47.4, 'bbox_h': 47.4, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 364.79, 'bbox_y': 386.81, 'bbox_w': 50.27, 'bbox_h': 36.4, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 271.61, 'bbox_y': 389.43, 'bbox_w': 53.31, 'bbox_h': 34.5, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 34.55, 'bbox_y': 361.45, 'bbox_w': 70.69, 'bbox_h': 62.66, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 487.62, 'bbox_y': 351.95, 'bbox_w': 35.96, 'bbox_h': 69.74, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 616.05, 'bbox_y': 305.42, 'bbox_w': 13.44, 'bbox_h': 23.53, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 360.24, 'bbox_y': 273.1, 'bbox_w': 19.39, 'bbox_h': 15.45, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 377.47, 'bbox_y': 255.09, 'bbox_w': 19.04, 'bbox_h': 29.76, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 391.89, 'bbox_y': 274.58, 'bbox_w': 18.36, 'bbox_h': 13.77, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 533.27, 'bbox_y': 326.27, 'bbox_w': 28.99, 'bbox_h': 42.62, 'class_label': 'couch'}, {'class_id': 1, 'bbox_x': 315.38, 'bbox_y': 305.31, 'bbox_w': 65.63, 'bbox_h': 63.7, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 401.14, 'bbox_y': 253.9, 'bbox_w': 24.33, 'bbox_h': 35.49, 'class_label': 'bicycle'}, {'class_id': 62, 'bbox_x': 207.92, 'bbox_y': 373.14, 'bbox_w': 57.11, 'bbox_h': 51.74, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 569.85, 'bbox_y': 321.44, 'bbox_w': 43.69, 'bbox_h': 56.32, 'class_label': 'couch'}, {'class_id': 67, 'bbox_x': 85.67, 'bbox_y': 362.98, 'bbox_w': 28.18, 'bbox_h': 27.06, 'class_label': None}, {'class_id': 82, 'bbox_x': 159.45, 'bbox_y': 200.17, 'bbox_w': 25.04, 'bbox_h': 36.42, 'class_label': None}, {'class_id': 1, 'bbox_x': 332.06, 'bbox_y': 344.55, 'bbox_w': 64.18, 'bbox_h': 78.85, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 507.62, 'bbox_y': 299.4, 'bbox_w': 41.65, 'bbox_h': 60.7, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 528.61, 'bbox_y': 283.55, 'bbox_w': 30.96, 'bbox_h': 35.02, 'class_label': 'bicycle'}, {'class_id': 44, 'bbox_x': 287.13, 'bbox_y': 264.67, 'bbox_w': 3.47, 'bbox_h': 11.56, 'class_label': None}, {'class_id': 62, 'bbox_x': 261.25, 'bbox_y': 343.68, 'bbox_w': 25.06, 'bbox_h': 70.32, 'class_label': 'couch'}, {'class_id': 1, 'bbox_x': 224.99, 'bbox_y': 274.24, 'bbox_w': 41.36, 'bbox_h': 116.89, 'class_label': 'bicycle'}, {'class_id': 67, 'bbox_x': 306.25, 'bbox_y': 316.26, 'bbox_w': 35.37, 'bbox_h': 36.95, 'class_label': None}, {'class_id': 1, 'bbox_x': 85, 'bbox_y': 220, 'bbox_w': 526, 'bbox_h': 164, 'class_label': 'bicycle'}, {'class_id': 67, 'bbox_x': 180, 'bbox_y': 252, 'bbox_w': 444, 'bbox_h': 174, 'class_label': None}, {'class_id': 62, 'bbox_x': 149, 'bbox_y': 252, 'bbox_w': 377, 'bbox_h': 73, 'class_label': 'couch'}]"
000000353096,data/coco2017/subset/000000353096.jpg,"[{'class_id': 72, 'bbox_x': 106.17, 'bbox_y': 23.78, 'bbox_w': 293.04, 'bbox_h': 254.11, 'class_label': 'laptop'}, {'class_id': 74, 'bbox_x': 444.75, 'bbox_y': 289.27, 'bbox_w': 51.26, 'bbox_h': 32.19, 'class_label': 'remote'}, {'class_id': 76, 'bbox_x': 99.72, 'bbox_y': 277.52, 'bbox_w': 296.85, 'bbox_h': 45.61, 'class_label': 'cell phone'}]"
000000078843,data/coco2017/subset/000000078843.jpg,"[{'class_id': 1, 'bbox_x': 122.16, 'bbox_y': 3.03, 'bbox_w': 477.84, 'bbox_h': 472.43, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 3.24, 'bbox_y': 189.51, 'bbox_w': 441.16, 'bbox_h': 282.61, 'class_label': 'bicycle'}, {'class_id': 32, 'bbox_x': 424.79, 'bbox_y': 349.03, 'bbox_w': 88.96, 'bbox_h': 130.97, 'class_label': 'suitcase'}]"
000000145591,data/coco2017/subset/000000145591.jpg,"[{'class_id': 85, 'bbox_x': 294.89, 'bbox_y': 49.08, 'bbox_w': 317.49, 'bbox_h': 425.11, 'class_label': 'vase'}]"
000000197658,data/coco2017/subset/000000197658.jpg,"[{'class_id': 40, 'bbox_x': 152.49, 'bbox_y': 394.18, 'bbox_w': 97.8, 'bbox_h': 66.15, 'class_label': 'skateboard'}, {'class_id': 1, 'bbox_x': 178.34, 'bbox_y': 140.94, 'bbox_w': 384.0, 'bbox_h': 438.66, 'class_label': 'bicycle'}]"
000000327601,data/coco2017/subset/000000327601.jpg,"[{'class_id': 1, 'bbox_x': 48.31, 'bbox_y': 46.85, 'bbox_w': 270.79, 'bbox_h': 376.4, 'class_label': 'bicycle'}, {'class_id': 86, 'bbox_x': 25.15, 'bbox_y': 284.4, 'bbox_w': 68.41, 'bbox_h': 136.29, 'class_label': 'scissors'}, {'class_id': 62, 'bbox_x': 51.69, 'bbox_y': 198.88, 'bbox_w': 197.75, 'bbox_h': 210.11, 'class_label': 'couch'}]"
000000031735,data/coco2017/subset/000000031735.jpg,"[{'class_id': 64, 'bbox_x': 17.99, 'bbox_y': 99.67, 'bbox_w': 202.34, 'bbox_h': 191.1, 'class_label': 'bed'}, {'class_id': 64, 'bbox_x': 544.72, 'bbox_y': 188.61, 'bbox_w': 56.61, 'bbox_h': 75.76, 'class_label': 'bed'}, {'class_id': 63, 'bbox_x': 298.32, 'bbox_y': 233.58, 'bbox_w': 341.68, 'bbox_h': 224.0, 'class_label': 'potted plant'}, {'class_id': 84, 'bbox_x': 14.11, 'bbox_y': 314.25, 'bbox_w': 34.19, 'bbox_h': 67.58, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 0.0, 'bbox_y': 295.33, 'bbox_w': 37.39, 'bbox_h': 93.74, 'class_label': 'clock'}]"
000000145591,data/coco2017/subset/000000145591.jpg,"[{'class_id': 85, 'bbox_x': 294.89, 'bbox_y': 49.08, 'bbox_w': 317.49, 'bbox_h': 425.11, 'class_label': 'vase'}]"
000000454404,data/coco2017/subset/000000454404.jpg,"[{'class_id': 77, 'bbox_x': 264.7, 'bbox_y': 182.11, 'bbox_w': 33.48, 'bbox_h': 26.75, 'class_label': 'microwave'}, {'class_id': 1, 'bbox_x': 246.07, 'bbox_y': 25.79, 'bbox_w': 193.77, 'bbox_h': 436.28, 'class_label': 'bicycle'}, {'class_id': 15, 'bbox_x': 32.1, 'bbox_y': 188.82, 'bbox_w': 260.34, 'bbox_h': 334.04, 'class_label': 'bird'}, {'class_id': 62, 'bbox_x': 28.53, 'bbox_y': 189.01, 'bbox_w': 285.3, 'bbox_h': 317.4, 'class_label': 'couch'}, {'class_id': 64, 'bbox_x': 416.04, 'bbox_y': 4.82, 'bbox_w': 223.96, 'bbox_h': 513.85, 'class_label': 'bed'}]"
000000111086,data/coco2017/subset/000000111086.jpg,"[{'class_id': 3, 'bbox_x': 447.04, 'bbox_y': 207.37, 'bbox_w': 52.96, 'bbox_h': 105.27, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 299.68, 'bbox_y': 206.97, 'bbox_w': 155.89, 'bbox_h': 103.68, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 325.81, 'bbox_y': 139.58, 'bbox_w': 131.17, 'bbox_h': 72.88, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 211.2, 'bbox_y': 224.03, 'bbox_w': 87.94, 'bbox_h': 59.55, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 227.09, 'bbox_y': 161.61, 'bbox_w': 102.92, 'bbox_h': 58.27, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 164.6, 'bbox_y': 227.33, 'bbox_w': 59.65, 'bbox_h': 55.12, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 187.59, 'bbox_y': 178.25, 'bbox_w': 60.39, 'bbox_h': 48.15, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 122.93, 'bbox_y': 240.53, 'bbox_w': 48.14, 'bbox_h': 43.58, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 151.01, 'bbox_y': 192.41, 'bbox_w': 37.75, 'bbox_h': 32.47, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 97.93, 'bbox_y': 249.62, 'bbox_w': 31.23, 'bbox_h': 34.26, 'class_label': 'motorcycle'}, {'class_id': 9, 'bbox_x': 0.0, 'bbox_y': 1.52, 'bbox_w': 500.0, 'bbox_h': 214.1, 'class_label': 'traffic light'}, {'class_id': 1, 'bbox_x': 104.45, 'bbox_y': 226.23, 'bbox_w': 16.06, 'bbox_h': 17.24, 'class_label': 'bicycle'}, {'class_id': 3, 'bbox_x': 126.86, 'bbox_y': 201.0, 'bbox_w': 29.35, 'bbox_h': 31.27, 'class_label': 'motorcycle'}, {'class_id': 1, 'bbox_x': 400.36, 'bbox_y': 92.29, 'bbox_w': 50.85, 'bbox_h': 45.96, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 340.04, 'bbox_y': 250.24, 'bbox_w': 29.25, 'bbox_h': 23.67, 'class_label': 'bicycle'}, {'class_id': 3, 'bbox_x': 72.61, 'bbox_y': 253.53, 'bbox_w': 25.95, 'bbox_h': 30.56, 'class_label': 'motorcycle'}, {'class_id': 1, 'bbox_x': 436.99, 'bbox_y': 88.17, 'bbox_w': 27.78, 'bbox_h': 34.59, 'class_label': 'bicycle'}]"
000000190756,data/coco2017/subset/000000190756.jpg,"[{'class_id': 4, 'bbox_x': 116.76, 'bbox_y': 103.24, 'bbox_w': 376.21, 'bbox_h': 321.08, 'class_label': 'airplane'}, {'class_id': 1, 'bbox_x': 129.69, 'bbox_y': 32.63, 'bbox_w': 293.21, 'bbox_h': 163.14, 'class_label': 'bicycle'}]"
000000513181,data/coco2017/subset/000000513181.jpg,"[{'class_id': 9, 'bbox_x': 67.49, 'bbox_y': 236.69, 'bbox_w': 206.27, 'bbox_h': 62.74, 'class_label': 'traffic light'}, {'class_id': 3, 'bbox_x': 491.73, 'bbox_y': 280.65, 'bbox_w': 18.12, 'bbox_h': 10.72, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 306.83, 'bbox_y': 278.35, 'bbox_w': 25.05, 'bbox_h': 9.53, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 373.61, 'bbox_y': 281.56, 'bbox_w': 14.26, 'bbox_h': 5.53, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 507.59, 'bbox_y': 281.43, 'bbox_w': 6.14, 'bbox_h': 7.85, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 344.1, 'bbox_y': 280.13, 'bbox_w': 12.36, 'bbox_h': 7.6, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 521.87, 'bbox_y': 279.65, 'bbox_w': 12.18, 'bbox_h': 8.78, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 557.05, 'bbox_y': 284.31, 'bbox_w': 13.09, 'bbox_h': 5.25, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 574.07, 'bbox_y': 281.89, 'bbox_w': 8.16, 'bbox_h': 5.94, 'class_label': 'motorcycle'}, {'class_id': 9, 'bbox_x': 256.18, 'bbox_y': 289.08, 'bbox_w': 40.93, 'bbox_h': 10.2, 'class_label': 'traffic light'}, {'class_id': 3, 'bbox_x': 597.93, 'bbox_y': 281.98, 'bbox_w': 18.94, 'bbox_h': 9.78, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 468.22, 'bbox_y': 283.91, 'bbox_w': 13.05, 'bbox_h': 4.39, 'class_label': 'motorcycle'}, {'class_id': 3, 'bbox_x': 461.09, 'bbox_y': 280.29, 'bbox_w': 17.72, 'bbox_h': 6.54, 'class_label': 'motorcycle'}, {'class_id': 8, 'bbox_x': 383.81, 'bbox_y': 279.25, 'bbox_w': 21.4, 'bbox_h': 10.7, 'class_label': 'boat'}]"
000000348881,data/coco2017/subset/000000348881.jpg,"[{'class_id': 1, 'bbox_x': 567.82, 'bbox_y': 273.1, 'bbox_w': 31.38, 'bbox_h': 74.11, 'class_label': 'bicycle'}, {'class_id': 5, 'bbox_x': 0.0, 'bbox_y': 1.66, 'bbox_w': 161.6, 'bbox_h': 264.15, 'class_label': 'bus'}, {'class_id': 1, 'bbox_x': 251.19, 'bbox_y': 106.42, 'bbox_w': 23.32, 'bbox_h': 61.72, 'class_label': 'bicycle'}, {'class_id': 5, 'bbox_x': 0.0, 'bbox_y': 23.03, 'bbox_w': 30.65, 'bbox_h': 41.59, 'class_label': 'bus'}, {'class_id': 33, 'bbox_x': 561.92, 'bbox_y': 313.6, 'bbox_w': 11.97, 'bbox_h': 19.95, 'class_label': 'frisbee'}]"
000000149770,data/coco2017/subset/000000149770.jpg,"[{'class_id': 1, 'bbox_x': 65.0, 'bbox_y': 31.03, 'bbox_w': 81.0, 'bbox_h': 77.5, 'class_label': 'bicycle'}, {'class_id': 42, 'bbox_x': 59.5, 'bbox_y': 96.5, 'bbox_w': 84.5, 'bbox_h': 13.5, 'class_label': 'tennis racket'}]"
000000154425,data/coco2017/subset/000000154425.jpg,"[{'class_id': 1, 'bbox_x': 140.07, 'bbox_y': 1.2, 'bbox_w': 272.46, 'bbox_h': 419.24, 'class_label': 'bicycle'}, {'class_id': 38, 'bbox_x': 362.05, 'bbox_y': 150.86, 'bbox_w': 244.29, 'bbox_h': 207.45, 'class_label': 'baseball bat'}]"
000000377814,data/coco2017/subset/000000377814.jpg,"[{'class_id': 60, 'bbox_x': 308.64, 'bbox_y': 158.24, 'bbox_w': 238.36, 'bbox_h': 244.91, 'class_label': 'cake'}, {'class_id': 60, 'bbox_x': 3.24, 'bbox_y': 7.55, 'bbox_w': 237.3, 'bbox_h': 195.24, 'class_label': 'cake'}, {'class_id': 60, 'bbox_x': 43.15, 'bbox_y': 183.37, 'bbox_w': 284.76, 'bbox_h': 296.63, 'class_label': 'cake'}, {'class_id': 60, 'bbox_x': 476.76, 'bbox_y': 132.97, 'bbox_w': 163.24, 'bbox_h': 188.11, 'class_label': 'cake'}, {'class_id': 60, 'bbox_x': 388.99, 'bbox_y': 2.49, 'bbox_w': 167.06, 'bbox_h': 155.85, 'class_label': 'cake'}, {'class_id': 60, 'bbox_x': 231.25, 'bbox_y': 4.38, 'bbox_w': 196.25, 'bbox_h': 180.0, 'class_label': 'cake'}]"
000000280325,data/coco2017/subset/000000280325.jpg,"[{'class_id': 14, 'bbox_x': 338.34, 'bbox_y': 160.51, 'bbox_w': 153.24, 'bbox_h': 197.76, 'class_label': 'bench'}]"
000000283412,data/coco2017/subset/000000283412.jpg,"[{'class_id': 18, 'bbox_x': 1.73, 'bbox_y': 2.44, 'bbox_w': 439.07, 'bbox_h': 415.69, 'class_label': 'horse'}, {'class_id': 47, 'bbox_x': 0.0, 'bbox_y': 283.84, 'bbox_w': 133.7, 'bbox_h': 143.16, 'class_label': 'fork'}, {'class_id': 65, 'bbox_x': 427.0, 'bbox_y': 99.82, 'bbox_w': 210.73, 'bbox_h': 163.03, 'class_label': None}]"
000000239717,data/coco2017/subset/000000239717.jpg,"[{'class_id': 44, 'bbox_x': 304.93, 'bbox_y': 196.2, 'bbox_w': 26.77, 'bbox_h': 57.57, 'class_label': None}, {'class_id': 1, 'bbox_x': 0.0, 'bbox_y': 76.02, 'bbox_w': 554.0, 'bbox_h': 556.96, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 495.77, 'bbox_y': 54.65, 'bbox_w': 57.67, 'bbox_h': 221.8, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 392.63, 'bbox_y': 135.19, 'bbox_w': 109.3, 'bbox_h': 152.45, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 323.41, 'bbox_y': 125.73, 'bbox_w': 218.94, 'bbox_h': 203.61, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 454.37, 'bbox_y': 60.23, 'bbox_w': 63.37, 'bbox_h': 114.82, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 382.22, 'bbox_y': 97.23, 'bbox_w': 38.92, 'bbox_h': 53.4, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 367.46, 'bbox_y': 96.54, 'bbox_w': 24.73, 'bbox_h': 65.82, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 219.15, 'bbox_y': 176.47, 'bbox_w': 49.36, 'bbox_h': 78.66, 'class_label': 'bicycle'}]"
000000555005,data/coco2017/subset/000000555005.jpg,"[{'class_id': 18, 'bbox_x': 108.39, 'bbox_y': 150.0, 'bbox_w': 444.19, 'bbox_h': 329.61, 'class_label': 'horse'}, {'class_id': 65, 'bbox_x': 0.0, 'bbox_y': 88.45, 'bbox_w': 636.4, 'bbox_h': 386.16, 'class_label': None}, {'class_id': 84, 'bbox_x': 431.42, 'bbox_y': 0.0, 'bbox_w': 34.05, 'bbox_h': 104.01, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 322.44, 'bbox_y': 2.0, 'bbox_w': 25.54, 'bbox_h': 93.64, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 275.06, 'bbox_y': 1.17, 'bbox_w': 17.76, 'bbox_h': 93.36, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 376.45, 'bbox_y': 3.31, 'bbox_w': 26.97, 'bbox_h': 103.55, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 448.07, 'bbox_y': 3.9, 'bbox_w': 29.42, 'bbox_h': 99.01, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 401.59, 'bbox_y': 27.75, 'bbox_w': 24.9, 'bbox_h': 71.88, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 388.09, 'bbox_y': 0.47, 'bbox_w': 28.79, 'bbox_h': 105.44, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 373.37, 'bbox_y': 14.21, 'bbox_w': 11.82, 'bbox_h': 75.54, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 304.29, 'bbox_y': 1.07, 'bbox_w': 23.87, 'bbox_h': 74.89, 'class_label': 'clock'}]"
000000499266,data/coco2017/subset/000000499266.jpg,"[{'class_id': 77, 'bbox_x': 62.42, 'bbox_y': 94.28, 'bbox_w': 529.51, 'bbox_h': 303.5, 'class_label': 'microwave'}, {'class_id': 1, 'bbox_x': 0.0, 'bbox_y': 23.25, 'bbox_w': 269.06, 'bbox_h': 456.75, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 452.25, 'bbox_y': 8.04, 'bbox_w': 88.39, 'bbox_h': 100.0, 'class_label': 'bicycle'}, {'class_id': 1, 'bbox_x': 536.21, 'bbox_y': 44.06, 'bbox_w': 47.04, 'bbox_h': 59.38, 'class_label': 'bicycle'}, {'class_id': 62, 'bbox_x': 587.46, 'bbox_y': 104.67, 'bbox_w': 51.83, 'bbox_h': 64.79, 'class_label': 'couch'}]"
000000031248,data/coco2017/subset/000000031248.jpg,"[{'class_id': 64, 'bbox_x': 19.46, 'bbox_y': 113.74, 'bbox_w': 88.3, 'bbox_h': 219.26, 'class_label': 'bed'}, {'class_id': 62, 'bbox_x': 194.07, 'bbox_y': 234.89, 'bbox_w': 181.18, 'bbox_h': 95.25, 'class_label': 'couch'}, {'class_id': 62, 'bbox_x': 415.72, 'bbox_y': 244.65, 'bbox_w': 83.42, 'bbox_h': 84.85, 'class_label': 'couch'}, {'class_id': 63, 'bbox_x': 1.43, 'bbox_y': 284.58, 'bbox_w': 105.53, 'bbox_h': 44.92, 'class_label': 'potted plant'}, {'class_id': 84, 'bbox_x': 54.63, 'bbox_y': 33.67, 'bbox_w': 99.52, 'bbox_h': 38.17, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 76.41, 'bbox_y': 160.93, 'bbox_w': 6.35, 'bbox_h': 28.08, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 52.66, 'bbox_y': 72.24, 'bbox_w': 74.75, 'bbox_h': 36.17, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 96.42, 'bbox_y': 158.77, 'bbox_w': 6.34, 'bbox_h': 30.33, 'class_label': 'clock'}, {'class_id': 51, 'bbox_x': 259.25, 'bbox_y': 153.31, 'bbox_w': 18.6, 'bbox_h': 14.64, 'class_label': 'banana'}, {'class_id': 64, 'bbox_x': 0.06, 'bbox_y': 71.43, 'bbox_w': 94.29, 'bbox_h': 220.19, 'class_label': 'bed'}, {'class_id': 64, 'bbox_x': 422.16, 'bbox_y': 138.19, 'bbox_w': 77.84, 'bbox_h': 111.88, 'class_label': 'bed'}, {'class_id': 84, 'bbox_x': 442.52, 'bbox_y': 83.95, 'bbox_w': 10.48, 'bbox_h': 31.84, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 386.74, 'bbox_y': 81.73, 'bbox_w': 4.1, 'bbox_h': 33.14, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 384.4, 'bbox_y': 125.48, 'bbox_w': 8.67, 'bbox_h': 25.64, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 81.99, 'bbox_y': 161.88, 'bbox_w': 5.91, 'bbox_h': 26.66, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 428.74, 'bbox_y': 159.85, 'bbox_w': 7.29, 'bbox_h': 28.09, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 89.37, 'bbox_y': 158.65, 'bbox_w': 4.08, 'bbox_h': 29.73, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 392.15, 'bbox_y': 53.55, 'bbox_w': 3.81, 'bbox_h': 23.49, 'class_label': 'clock'}, {'class_id': 62, 'bbox_x': 0.0, 'bbox_y': 284.94, 'bbox_w': 107.93, 'bbox_h': 48.06, 'class_label': 'couch'}, {'class_id': 84, 'bbox_x': 125.81, 'bbox_y': 117.83, 'bbox_w': 6.52, 'bbox_h': 28.45, 'class_label': 'clock'}, {'class_id': 84, 'bbox_x': 53.65, 'bbox_y': 117.43, 'bbox_w': 95.51, 'bbox_h': 31.84, 'class_label': 'clock'}]"
000000042102,data/coco2017/subset/000000042102.jpg,"[{'class_id': 32, 'bbox_x': 123.36, 'bbox_y': 119.0, 'bbox_w': 13.06, 'bbox_h': 142.22, 'class_label': 'suitcase'}, {'class_id': 31, 'bbox_x': 10.59, 'bbox_y': 376.39, 'bbox_w': 50.35, 'bbox_h': 187.76, 'class_label': 'tie'}, {'class_id': 1, 'bbox_x': 20.13, 'bbox_y': 6.66, 'bbox_w': 220.17, 'bbox_h': 621.83, 'class_label': 'bicycle'}]"
